customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05674,Female,0,No,No,25,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.73,2119.6,Yes
CUST-05675,Male,0,No,No,58,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,60.31,3502.85,Yes
CUST-05676,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),47.09,3205.53,No
CUST-05677,Male,0,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,26.54,1218.02,No
CUST-05678,Male,0,Yes,No,34,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,47.67,1619.9,No
CUST-05679,Male,1,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,67.36,1953.89,Yes
CUST-05680,Female,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),79.92,3917.06,No
CUST-05681,Female,1,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),83.21,1911.81,No
CUST-05682,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,39.36,1145.64,No
CUST-05683,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,59.7,3168.2,No
CUST-05684,Male,0,Yes,No,66,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,59.12,3898.56,Yes
CUST-05685,Male,0,Yes,No,31,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),19.52,609.42,No
CUST-05686,Male,1,No,Yes,7,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),108.18,756.71,Yes
CUST-05687,Male,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,86.74,4249.64,No
CUST-05688,Male,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),85.55,3932.13,No
CUST-05689,Female,0,Yes,No,45,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),76.99,3460.39,No
CUST-05690,Female,0,No,No,34,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),65.0,2207.48,No
CUST-05691,Male,0,Yes,No,60,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),40.93,2459.6,No
CUST-05692,Female,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,58.03,2900.57,No
CUST-05693,Male,0,No,No,62,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,35.99,2235.58,Yes
CUST-05694,Female,0,No,Yes,7,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,101.18,709.26,No
CUST-05695,Male,0,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,39.52,1299.24,No
CUST-05696,Female,0,Yes,Yes,24,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,46.28,1109.03,No
CUST-05697,Male,0,Yes,Yes,43,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),19.3,826.18,No
CUST-05698,Male,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),56.19,2362.43,No
CUST-05699,Female,0,No,No,49,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,90.4,4431.37,No
CUST-05700,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),36.18,431.44,Yes
CUST-05701,Male,0,No,Yes,45,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,70.16,3154.29,Yes
CUST-05702,Female,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,113.75,5919.02,No
CUST-05703,Male,0,Yes,No,62,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,62.73,3885.43,No
CUST-05704,Female,0,Yes,Yes,1,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,99.06,94.39,No
CUST-05705,Female,0,Yes,No,39,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),99.43,3876.43,No
CUST-05706,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,84.53,1860.3,No
CUST-05707,Female,0,No,Yes,58,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,55.34,3213.91,No
CUST-05708,Female,0,Yes,No,68,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),95.48,6496.76,No
CUST-05709,Male,0,Yes,No,33,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),113.88,3754.44,Yes
CUST-05710,Female,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),45.76,1192.63,No
CUST-05711,Male,0,Yes,Yes,54,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.16,3738.98,No
CUST-05712,Male,0,Yes,No,3,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.23,241.03,Yes
CUST-05713,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),78.63,5267.35,No
CUST-05714,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Mailed check,60.51,4293.29,No
CUST-05715,Male,0,No,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,73.45,5072.21,No
CUST-05716,Female,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),23.7,616.52,No
CUST-05717,Male,0,No,No,46,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,24.57,1127.75,Yes
CUST-05718,Male,0,Yes,Yes,39,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,113.04,4406.8,No
CUST-05719,Female,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),74.21,1930.08,Yes
CUST-05720,Female,1,No,No,6,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,37.91,226.52,No
CUST-05721,Female,0,Yes,Yes,22,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),44.98,984.96,Yes
CUST-05722,Male,0,No,No,63,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,89.8,5658.14,No
CUST-05723,Male,0,Yes,No,28,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.59,2479.58,No
CUST-05724,Male,0,No,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,85.13,5107.53,No
CUST-05725,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.49,1872.6,No
CUST-05726,Male,0,No,No,68,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,103.02,7000.62,No
CUST-05727,Female,0,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.62,635.78,No
CUST-05728,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),61.03,666.34,Yes
CUST-05729,Female,0,Yes,No,16,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,95.89,1533.49,Yes
CUST-05730,Male,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,42.3,1520.6,No
CUST-05731,Male,1,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,42.53,1402.58,No
CUST-05732,Male,0,No,No,35,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,18.14,635.67,No
CUST-05733,Female,0,Yes,No,5,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,68.42,337.18,No
CUST-05734,Female,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),111.7,3459.28,Yes
CUST-05735,Male,0,Yes,No,72,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),70.29,5057.16,No
CUST-05736,Male,1,No,No,21,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,113.22,2378.83,Yes
CUST-05737,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,39.97,360.64,No
CUST-05738,Female,0,Yes,No,28,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),58.27,1627.34,No
CUST-05739,Male,0,No,No,10,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),119.14,1194.42,No
CUST-05740,Male,0,No,Yes,65,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,99.55,6467.36,No
CUST-05741,Male,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,76.71,4215.78,No
CUST-05742,Male,0,Yes,No,57,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,26.88,1531.19,No
CUST-05743,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,31.31,1595.13,No
CUST-05744,Female,0,No,No,60,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),62.91,3779.25,No
CUST-05745,Male,0,No,Yes,16,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,101.12,1621.99,No
CUST-05746,Male,1,No,No,29,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,93.62,2710.49,Yes
CUST-05747,Female,0,No,No,71,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,105.16,7465.28,No
CUST-05748,Female,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,59.33,2138.72,No
CUST-05749,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,76.9,308.89,Yes
CUST-05750,Female,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,49.42,1238.22,No
CUST-05751,Female,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,72.89,5028.48,No
CUST-05752,Male,0,No,Yes,0,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),80.86,-1.11,No
CUST-05753,Female,0,No,No,8,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,70.63,567.71,No
CUST-05754,Female,1,Yes,No,70,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),38.2,2671.92,No
CUST-05755,Male,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,52.62,3310.64,No
CUST-05756,Male,0,Yes,No,23,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Mailed check,82.19,1894.27,No
CUST-05757,Female,1,No,No,4,No,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),76.54,310.62,No
CUST-05758,Male,1,No,No,50,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),63.74,3188.12,Yes
CUST-05759,Female,0,No,Yes,37,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),24.36,903.69,No
CUST-05760,Male,0,No,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),64.28,1801.74,No
CUST-05761,Female,0,No,Yes,45,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.78,3410.47,No
CUST-05762,Male,1,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),40.32,2057.32,No
CUST-05763,Female,1,Yes,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),19.47,876.55,No
CUST-05764,Female,0,No,No,67,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),70.24,4702.21,No
CUST-05765,Female,0,No,Yes,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),56.68,3285.63,Yes
CUST-05766,Male,0,Yes,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),88.37,790.5,No
CUST-05767,Male,0,No,No,3,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,30.83,88.26,Yes
CUST-05768,Female,0,No,Yes,51,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,73.26,3736.34,No
CUST-05769,Female,1,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,109.76,1862.7,No
CUST-05770,Male,0,No,Yes,50,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),112.4,5618.57,Yes
CUST-05771,Male,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),107.71,2372.99,No
CUST-05772,Male,0,Yes,No,24,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,99.79,2390.83,No
CUST-05773,Male,0,No,No,59,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),113.68,6710.44,No
CUST-05774,Male,0,No,No,36,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,116.82,4209.47,No
CUST-05775,Male,0,Yes,No,67,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,47.01,3147.86,No
CUST-05776,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,67.75,1151.3,No
CUST-05777,Male,0,No,No,28,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),90.38,2529.76,No
CUST-05778,Female,0,Yes,No,29,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.82,2021.22,No
CUST-05779,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,110.57,659.36,No
CUST-05780,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,117.41,4695.9,No
CUST-05781,Female,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),68.61,2470.63,No
CUST-05782,Female,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,51.74,1345.12,No
CUST-05783,Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),59.52,1192.2,No
CUST-05784,Female,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),87.22,3663.0,No
CUST-05785,Female,0,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),92.08,4607.64,No
CUST-05786,Female,1,No,No,70,No,No phone service,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,56.56,3960.25,No
CUST-05787,Female,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,104.33,1249.22,No
CUST-05788,Male,0,Yes,Yes,52,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),30.85,1607.96,No
CUST-05789,Female,0,No,Yes,62,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,20.43,1270.27,No
CUST-05790,Male,0,No,Yes,56,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,117.94,6603.34,Yes
CUST-05791,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,111.87,2681.77,No
CUST-05792,Male,1,Yes,No,12,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),49.19,593.06,No
CUST-05793,Male,0,Yes,Yes,36,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),115.51,4153.96,No
CUST-05794,Female,0,No,No,29,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),49.92,1446.96,No
CUST-05795,Female,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,66.15,727.25,No
CUST-05796,Male,1,Yes,No,64,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,71.89,4602.25,No
CUST-05797,Male,0,No,Yes,17,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),83.14,1411.09,Yes
CUST-05798,Male,0,Yes,No,61,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,71.62,4367.37,No
CUST-05799,Male,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),110.97,2556.84,No
CUST-05800,Female,0,No,No,59,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),75.11,4435.22,No
CUST-05801,Male,1,Yes,No,16,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),21.07,335.94,Yes
CUST-05802,Female,0,No,No,59,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,36.01,2129.26,No
CUST-05803,Male,0,No,No,8,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,115.73,921.46,No
CUST-05804,Male,1,No,Yes,51,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),22.54,1147.58,Yes
CUST-05805,Male,1,No,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.12,1333.79,No
CUST-05806,Male,0,No,No,27,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),117.62,3176.74,No
CUST-05807,Female,1,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,21.06,168.73,No
CUST-05808,Female,0,No,Yes,55,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,105.72,5817.3,No
CUST-05809,Female,0,No,No,35,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.83,3148.82,No
CUST-05810,Male,1,No,Yes,55,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),21.34,1175.67,No
CUST-05811,Male,0,No,No,70,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,79.09,5535.63,Yes
CUST-05812,Female,0,Yes,No,19,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,111.45,2119.38,No
CUST-05813,Female,0,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,63.41,3424.42,No
CUST-05814,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,93.83,5537.3,No
CUST-05815,Male,0,No,Yes,34,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),51.22,1743.21,Yes
